period_start,state_code,state_name,species_group,drug_id,drug_name,amu_mg,treatment_count
2025-06-01,KA,Karnataka,dairy,amox,Amoxicillin,4793934.1,3196
2025-06-01,KA,Karnataka,dairy,enro,Enrofloxacin,1881698.7,3763
2025-06-01,KA,Karnataka,poultry,oxy,Oxytetracycline,8060726.6,4030
2025-06-01,KA,Karnataka,poultry,amox,Amoxicillin,4862979.7,3242
2025-06-01,KA,Karnataka,poultry,enro,Enrofloxacin,1470473.0,2941
2025-06-01,KA,Karnataka,small_ruminants,oxy,Oxytetracycline,3993419.4,1997
2025-06-01,KA,Karnataka,small_ruminants,amox,Amoxicillin,2206641.5,1471
2025-06-01,KA,Karnataka,small_ruminants,enro,Enrofloxacin,809977.6,1620
2025-07-01,MH,Maharashtra,dairy,oxy,Oxytetracycline,23194878.5,11597
2025-07-01,MH,Maharashtra,dairy,amox,Amoxicillin,14449422.0,9633
2025-07-01,MH,Maharashtra,dairy,enro,Enrofloxacin,5581043.1,11162
2025-07-01,MH,Maharashtra,poultry,oxy,Oxytetracycline,18624441.7,9312
2025-07-01,MH,Maharashtra,poultry,amox,Amoxicillin,9603725.0,6402
2025-07-01,MH,Maharashtra,poultry,enro,Enrofloxacin,3779121.2,7558
2025-07-01,MH,Maharashtra,small_ruminants,oxy,Oxytetracycline,9509404.7,4755
2025-07-01,MH,Maharashtra,small_ruminants,amox,Amoxicillin,5273421.7,3516
2025-07-01,MH,Maharashtra,small_ruminants,enro,Enrofloxacin,1984304.1,3969
2025-07-01,GJ,Gujarat,dairy,oxy,Oxytetracycline,16467344.6,8234
2025-07-01,GJ,Gujarat,dairy,amox,Amoxicillin,8901315.9,5934
2025-07-01,GJ,Gujarat,dairy,enro,Enrofloxacin,3103330.4,6207
2025-07-01,GJ,Gujarat,poultry,oxy,Oxytetracycline,11250126.5,5625
2025-07-01,GJ,Gujarat,poultry,amox,Amoxicillin,7345565.0,4897
2025-07-01,GJ,Gujarat,poultry,enro,Enrofloxacin,2583096.2,5166
2025-07-01,GJ,Gujarat,small_ruminants,oxy,Oxytetracycline,6511791.1,3256
2025-07-01,GJ,Gujarat,small_ruminants,amox,Amoxicillin,3954845.7,2637
2025-07-01,GJ,Gujarat,small_ruminants,enro,Enrofloxacin,1333669.4,2667
2025-07-01,RJ,Rajasthan,dairy,oxy,Oxytetracycline,22168018.2,11084
2025-07-01,RJ,Rajasthan,dairy,amox,Amoxicillin,12632363.3,8422
2025-07-01,RJ,Rajasthan,dairy,enro,Enrofloxacin,4021047.0,8042
2025-07-01,RJ,Rajasthan,poultry,oxy,Oxytetracycline,18191783.9,9096
2025-07-01,RJ,Rajasthan,poultry,amox,Amoxicillin,8919098.5,5946
2025-07-01,RJ,Rajasthan,poultry,enro,Enrofloxacin,2953215.0,5906
2025-07-01,RJ,Rajasthan,small_ruminants,oxy,Oxytetracycline,7639324.0,3820
2025-07-01,RJ,Rajasthan,small_ruminants,amox,Amoxicillin,4523627.9,3016
2025-07-01,RJ,Rajasthan,small_ruminants,enro,Enrofloxacin,1908812.8,3818
2025-07-01,PB,Punjab,dairy,oxy,Oxytetracycline,13349070.2,6675
2025-07-01,PB,Punjab,dairy,amox,Amoxicillin,7796274.9,5198
2025-07-01,PB,Punjab,dairy,enro,Enrofloxacin,3193471.1,6387
2025-07-01,PB,Punjab,poultry,oxy,Oxytetracycline,10947654.9,5474
2025-07-01,PB,Punjab,poultry,amox,Amoxicillin,6420615.8,4280
2025-07-01,PB,Punjab,poultry,enro,Enrofloxacin,2414848.9,4830
2025-07-01,PB,Punjab,small_ruminants,oxy,Oxytetracycline,6031174.6,3016
2025-07-01,PB,Punjab,small_ruminants,amox,Amoxicillin,2635619.2,1757
2025-07-01,PB,Punjab,small_ruminants,enro,Enrofloxacin,1199369.8,2399
2025-07-01,KA,Karnataka,dairy,oxy,Oxytetracycline,7775568.7,3888
2025-07-01,KA,Karnataka,dairy,amox,Amoxicillin,5858714.6,3906
2025-07-01,KA,Karnataka,dairy,enro,Enrofloxacin,2168031.9,4336
2025-07-01,KA,Karnataka,poultry,oxy,Oxytetracycline,8472653.5,4236
2025-07-01,KA,Karnataka,poultry,amox,Amoxicillin,5038173.0,3359
2025-07-01,KA,Karnataka,poultry,enro,Enrofloxacin,1707186.4,3414
2025-07-01,KA,Karnataka,small_ruminants,oxy,Oxytetracycline,3909935.4,1955
2025-07-01,KA,Karnataka,small_ruminants,amox,Amoxicillin,2533609.1,1689
2025-07-01,KA,Karnataka,small_ruminants,enro,Enrofloxacin,850428.5,1701
2025-08-01,MH,Maharashtra,dairy,oxy,Oxytetracycline,23013754.5,11507
2025-08-01,MH,Maharashtra,dairy,amox,Amoxicillin,14883193.5,9922
2025-08-01,MH,Maharashtra,dairy,enro,Enrofloxacin,4782269.8,9565
2025-08-01,MH,Maharashtra,poultry,oxy,Oxytetracycline,17161257.2,8581
2025-08-01,MH,Maharashtra,poultry,amox,Amoxicillin,9980810.4,6654
2025-08-01,MH,Maharashtra,poultry,enro,Enrofloxacin,3161019.8,6322
2025-08-01,MH,Maharashtra,small_ruminants,oxy,Oxytetracycline,9438285.0,4719
2025-08-01,MH,Maharashtra,small_ruminants,amox,Amoxicillin,5415780.9,3611
2025-08-01,MH,Maharashtra,small_ruminants,enro,Enrofloxacin,1911824.8,3824
2025-08-01,GJ,Gujarat,dairy,oxy,Oxytetracycline,15137965.3,7569
2025-08-01,GJ,Gujarat,dairy,amox,Amoxicillin,8794357.9,5863
2025-08-01,GJ,Gujarat,dairy,enro,Enrofloxacin,3382823.5,6766
2025-08-01,GJ,Gujarat,poultry,oxy,Oxytetracycline,11920688.7,5960
2025-08-01,GJ,Gujarat,poultry,amox,Amoxicillin,6004099.2,4003
2025-08-01,GJ,Gujarat,poultry,enro,Enrofloxacin,2574702.1,5149
2025-08-01,GJ,Gujarat,small_ruminants,oxy,Oxytetracycline,5362980.0,2681
2025-08-01,GJ,Gujarat,small_ruminants,amox,Amoxicillin,3521683.4,2348
2025-08-01,GJ,Gujarat,small_ruminants,enro,Enrofloxacin,1350520.8,2701
2025-08-01,RJ,Rajasthan,dairy,oxy,Oxytetracycline,27687208.7,13844
2025-08-01,RJ,Rajasthan,dairy,amox,Amoxicillin,11304132.2,7536
2025-08-01,RJ,Rajasthan,dairy,enro,Enrofloxacin,5638724.6,11277
2025-08-01,RJ,Rajasthan,poultry,oxy,Oxytetracycline,15580741.5,7790
2025-08-01,RJ,Rajasthan,poultry,amox,Amoxicillin,9417669.6,6278
2025-08-01,RJ,Rajasthan,poultry,enro,Enrofloxacin,3431625.6,6863
2025-08-01,RJ,Rajasthan,small_ruminants,oxy,Oxytetracycline,8682827.5,4341
2025-08-01,RJ,Rajasthan,small_ruminants,amox,Amoxicillin,4823394.9,3216
2025-08-01,RJ,Rajasthan,small_ruminants,enro,Enrofloxacin,2103704.0,4207
2025-08-01,PB,Punjab,dairy,oxy,Oxytetracycline,14097242.7,7049
2025-08-01,PB,Punjab,dairy,amox,Amoxicillin,9641494.8,6428
2025-08-01,PB,Punjab,dairy,enro,Enrofloxacin,3001083.4,6002
2025-08-01,PB,Punjab,poultry,oxy,Oxytetracycline,10130938.0,5065
2025-08-01,PB,Punjab,poultry,amox,Amoxicillin,5335401.6,3557
2025-08-01,PB,Punjab,poultry,enro,Enrofloxacin,2314083.4,4628
2025-08-01,PB,Punjab,small_ruminants,oxy,Oxytetracycline,6317279.9,3159
2025-08-01,PB,Punjab,small_ruminants,amox,Amoxicillin,3211247.5,2141
2025-08-01,PB,Punjab,small_ruminants,enro,Enrofloxacin,1175041.8,2350
2025-08-01,KA,Karnataka,dairy,oxy,Oxytetracycline,9501019.2,4751
2025-08-01,KA,Karnataka,dairy,amox,Amoxicillin,6117205.4,4078
2025-08-01,KA,Karnataka,dairy,enro,Enrofloxacin,1942831.3,3886
2025-08-01,KA,Karnataka,poultry,oxy,Oxytetracycline,6704547.8,3352
2025-08-01,KA,Karnataka,poultry,amox,Amoxicillin,4417894.3,2945
2025-08-01,KA,Karnataka,poultry,enro,Enrofloxacin,1804849.8,3610
2025-08-01,KA,Karnataka,small_ruminants,oxy,Oxytetracycline,5118005.8,2559
2025-08-01,KA,Karnataka,small_ruminants,amox,Amoxicillin,2202209.4,1468
2025-08-01,KA,Karnataka,small_ruminants,enro,Enrofloxacin,987450.5,1975
2025-09-01,MH,Maharashtra,dairy,oxy,Oxytetracycline,20770150.6,10385
2025-09-01,MH,Maharashtra,dairy,amox,Amoxicillin,11726909.4,7818
2025-09-01,MH,Maharashtra,dairy,enro,Enrofloxacin,4618651.4,9237
2025-09-01,MH,Maharashtra,poultry,oxy,Oxytetracycline,15108739.4,7554
2025-09-01,MH,Maharashtra,poultry,amox,Amoxicillin,8915330.8,5944
2025-09-01,MH,Maharashtra,poultry,enro,Enrofloxacin,3144733.9,6289
2025-09-01,MH,Maharashtra,small_ruminants,oxy,Oxytetracycline,6943228.4,3472
2025-09-01,MH,Maharashtra,small_ruminants,amox,Amoxicillin,4008423.1,2672
2025-09-01,MH,Maharashtra,small_ruminants,enro,Enrofloxacin,1877551.1,3755
2025-09-01,GJ,Gujarat,dairy,oxy,Oxytetracycline,14015553.4,7008
2025-09-01,GJ,Gujarat,dairy,amox,Amoxicillin,7938781.8,5293
2025-09-01,GJ,Gujarat,dairy,enro,Enrofloxacin,3120732.1,6241
2025-09-01,GJ,Gujarat,poultry,oxy,Oxytetracycline,11523474.5,5762
2025-09-01,GJ,Gujarat,poultry,amox,Amoxicillin,6364665.8,4243
2025-09-01,GJ,Gujarat,poultry,enro,Enrofloxacin,2157667.3,4315
2025-09-01,GJ,Gujarat,small_ruminants,oxy,Oxytetracycline,6441988.2,3221
2025-09-01,GJ,Gujarat,small_ruminants,amox,Amoxicillin,3891440.0,2594
2025-09-01,GJ,Gujarat,small_ruminants,enro,Enrofloxacin,1302681.8,2605
2025-09-01,RJ,Rajasthan,dairy,oxy,Oxytetracycline,21521162.6,10761
2025-09-01,RJ,Rajasthan,dairy,amox,Amoxicillin,12963688.7,8642
2025-09-01,RJ,Rajasthan,dairy,enro,Enrofloxacin,4786833.1,9574
2025-09-01,RJ,Rajasthan,poultry,oxy,Oxytetracycline,15415733.1,7708
2025-09-01,RJ,Rajasthan,poultry,amox,Amoxicillin,9050897.5,6034
2025-09-01,RJ,Rajasthan,poultry,enro,Enrofloxacin,3350564.1,6701
2025-09-01,RJ,Rajasthan,small_ruminants,oxy,Oxytetracycline,6950578.8,3475
2025-09-01,RJ,Rajasthan,small_ruminants,amox,Amoxicillin,4912320.2,3275
2025-09-01,RJ,Rajasthan,small_ruminants,enro,Enrofloxacin,1479995.3,2960
2025-09-01,PB,Punjab,dairy,oxy,Oxytetracycline,11951408.3,5976
2025-09-01,PB,Punjab,dairy,amox,Amoxicillin,8582525.7,5722
2025-09-01,PB,Punjab,dairy,enro,Enrofloxacin,3029239.7,6058
2025-09-01,PB,Punjab,poultry,oxy,Oxytetracycline,11044982.4,5522
2025-09-01,PB,Punjab,poultry,amox,Amoxicillin,5470219.1,3647
2025-09-01,PB,Punjab,poultry,enro,Enrofloxacin,1831029.7,3662
2025-09-01,PB,Punjab,small_ruminants,oxy,Oxytetracycline,5044216.8,2522
2025-09-01,PB,Punjab,small_ruminants,amox,Amoxicillin,3053482.0,2036
2025-09-01,PB,Punjab,small_ruminants,enro,Enrofloxacin,1121242.3,2242
2025-09-01,KA,Karnataka,dairy,oxy,Oxytetracycline,10455113.8,5228
2025-09-01,KA,Karnataka,dairy,amox,Amoxicillin,5285416.6,3524
2025-09-01,KA,Karnataka,dairy,enro,Enrofloxacin,2081404.9,4163
2025-09-01,KA,Karnataka,poultry,oxy,Oxytetracycline,6266830.1,3133
2025-09-01,KA,Karnataka,poultry,amox,Amoxicillin,4243809.3,2829
2025-09-01,KA,Karnataka,poultry,enro,Enrofloxacin,1489473.6,2979
2025-09-01,KA,Karnataka,small_ruminants,oxy,Oxytetracycline,3458019.9,1729
2025-09-01,KA,Karnataka,small_ruminants,amox,Amoxicillin,2131482.5,1421
2025-09-01,KA,Karnataka,small_ruminants,enro,Enrofloxacin,785678.0,1571
2025-10-01,MH,Maharashtra,dairy,oxy,Oxytetracycline,17401633.0,8701
2025-10-01,MH,Maharashtra,dairy,amox,Amoxicillin,12335629.9,8224
2025-10-01,MH,Maharashtra,dairy,enro,Enrofloxacin,3836891.8,7674
2025-10-01,MH,Maharashtra,poultry,oxy,Oxytetracycline,12972652.3,6486
2025-10-01,MH,Maharashtra,poultry,amox,Amoxicillin,6157024.1,4105
2025-10-01,MH,Maharashtra,poultry,enro,Enrofloxacin,2623386.1,5247
2025-10-01,MH,Maharashtra,small_ruminants,oxy,Oxytetracycline,7192862.4,3596
2025-10-01,MH,Maharashtra,small_ruminants,amox,Amoxicillin,4031570.5,2688
2025-10-01,MH,Maharashtra,small_ruminants,enro,Enrofloxacin,1821710.6,3643
2025-10-01,GJ,Gujarat,dairy,oxy,Oxytetracycline,12486595.0,6243
2025-10-01,GJ,Gujarat,dairy,amox,Amoxicillin,8373203.5,5582
2025-10-01,GJ,Gujarat,dairy,enro,Enrofloxacin,2740003.4,5480
2025-10-01,GJ,Gujarat,poultry,oxy,Oxytetracycline,9474340.1,4737
2025-10-01,GJ,Gujarat,poultry,amox,Amoxicillin,5465781.0,3644
2025-10-01,GJ,Gujarat,poultry,enro,Enrofloxacin,2025408.6,4051
2025-10-01,GJ,Gujarat,small_ruminants,oxy,Oxytetracycline,6145336.1,3073
2025-10-01,GJ,Gujarat,small_ruminants,amox,Amoxicillin,2353079.3,1569
2025-10-01,GJ,Gujarat,small_ruminants,enro,Enrofloxacin,899666.1,1799
2025-10-01,RJ,Rajasthan,dairy,oxy,Oxytetracycline,16370452.2,8185
2025-10-01,RJ,Rajasthan,dairy,amox,Amoxicillin,10171555.7,6781
2025-10-01,RJ,Rajasthan,dairy,enro,Enrofloxacin,4028373.4,8057
2025-10-01,RJ,Rajasthan,poultry,oxy,Oxytetracycline,13479014.0,6740
2025-10-01,RJ,Rajasthan,poultry,amox,Amoxicillin,7261202.1,4841
2025-10-01,RJ,Rajasthan,poultry,enro,Enrofloxacin,3087165.8,6174
2025-10-01,RJ,Rajasthan,small_ruminants,oxy,Oxytetracycline,7886678.0,3943
2025-10-01,RJ,Rajasthan,small_ruminants,amox,Amoxicillin,4272415.9,2848
2025-10-01,RJ,Rajasthan,small_ruminants,enro,Enrofloxacin,1706315.7,3413
2025-10-01,PB,Punjab,dairy,oxy,Oxytetracycline,11737935.4,5869
2025-10-01,PB,Punjab,dairy,amox,Amoxicillin,6291149.1,4194
2025-10-01,PB,Punjab,dairy,enro,Enrofloxacin,2607734.1,5215
2025-10-01,PB,Punjab,poultry,oxy,Oxytetracycline,8589248.9,4295
2025-10-01,PB,Punjab,poultry,amox,Amoxicillin,4956244.0,3304
2025-10-01,PB,Punjab,poultry,enro,Enrofloxacin,2079273.7,4159
2025-10-01,PB,Punjab,small_ruminants,oxy,Oxytetracycline,3562886.4,1781
2025-10-01,PB,Punjab,small_ruminants,amox,Amoxicillin,2362797.4,1575
2025-10-01,PB,Punjab,small_ruminants,enro,Enrofloxacin,887328.1,1775
2025-10-01,KA,Karnataka,dairy,oxy,Oxytetracycline,7957942.3,3979
2025-10-01,KA,Karnataka,dairy,amox,Amoxicillin,4686851.3,3125
2025-10-01,KA,Karnataka,dairy,enro,Enrofloxacin,1487644.8,2975
2025-10-01,KA,Karnataka,poultry,oxy,Oxytetracycline,5534738.0,2767
2025-10-01,KA,Karnataka,poultry,amox,Amoxicillin,3267806.6,2179
2025-10-01,KA,Karnataka,poultry,enro,Enrofloxacin,1622375.2,3245
2025-10-01,KA,Karnataka,small_ruminants,oxy,Oxytetracycline,4025432.6,2013
2025-10-01,KA,Karnataka,small_ruminants,amox,Amoxicillin,1904658.0,1270
2025-10-01,KA,Karnataka,small_ruminants,enro,Enrofloxacin,697214.0,1394
2025-11-01,MH,Maharashtra,dairy,oxy,Oxytetracycline,14722555.7,7361
2025-11-01,MH,Maharashtra,dairy,amox,Amoxicillin,7869393.7,5246
2025-11-01,MH,Maharashtra,dairy,enro,Enrofloxacin,3534725.5,7069
2025-11-01,MH,Maharashtra,poultry,oxy,Oxytetracycline,10781508.3,5391
2025-11-01,MH,Maharashtra,poultry,amox,Amoxicillin,6942632.3,4628
2025-11-01,MH,Maharashtra,poultry,enro,Enrofloxacin,2163031.1,4326
2025-11-01,MH,Maharashtra,small_ruminants,oxy,Oxytetracycline,6320224.9,3160
2025-11-01,MH,Maharashtra,small_ruminants,amox,Amoxicillin,4059309.8,2706
2025-11-01,MH,Maharashtra,small_ruminants,enro,Enrofloxacin,1524874.5,3050
2025-11-01,GJ,Gujarat,dairy,oxy,Oxytetracycline,12283449.5,6142
2025-11-01,GJ,Gujarat,dairy,amox,Amoxicillin,5964777.0,3977
2025-11-01,GJ,Gujarat,dairy,enro,Enrofloxacin,2722181.5,5444
2025-11-01,GJ,Gujarat,poultry,oxy,Oxytetracycline,7810311.2,3905
2025-11-01,GJ,Gujarat,poultry,amox,Amoxicillin,5261159.4,3507
2025-11-01,GJ,Gujarat,poultry,enro,Enrofloxacin,1803723.8,3607
2025-11-01,GJ,Gujarat,small_ruminants,oxy,Oxytetracycline,4182151.3,2091
2025-11-01,GJ,Gujarat,small_ruminants,amox,Amoxicillin,2737142.2,1825
2025-11-01,GJ,Gujarat,small_ruminants,enro,Enrofloxacin,1069145.6,2138
2025-11-01,RJ,Rajasthan,dairy,oxy,Oxytetracycline,17098658.9,8549
2025-11-01,RJ,Rajasthan,dairy,amox,Amoxicillin,9299966.7,6200
2025-11-01,RJ,Rajasthan,dairy,enro,Enrofloxacin,4014904.1,8030
2025-11-01,RJ,Rajasthan,poultry,oxy,Oxytetracycline,12768706.9,6384
2025-11-01,RJ,Rajasthan,poultry,amox,Amoxicillin,6617418.6,4412
2025-11-01,RJ,Rajasthan,poultry,enro,Enrofloxacin,2694788.9,5390
2025-11-01,RJ,Rajasthan,small_ruminants,oxy,Oxytetracycline,7907811.7,3954
2025-11-01,RJ,Rajasthan,small_ruminants,amox,Amoxicillin,4640334.3,3094
2025-11-01,RJ,Rajasthan,small_ruminants,enro,Enrofloxacin,1256116.7,2512
2025-11-01,PB,Punjab,dairy,oxy,Oxytetracycline,9621431.7,4811
2025-11-01,PB,Punjab,dairy,amox,Amoxicillin,7086171.9,4724
2025-11-01,PB,Punjab,dairy,enro,Enrofloxacin,2004867.9,4010
2025-11-01,PB,Punjab,poultry,oxy,Oxytetracycline,6625085.7,3313
2025-11-01,PB,Punjab,poultry,amox,Amoxicillin,4226399.4,2818
2025-11-01,PB,Punjab,poultry,enro,Enrofloxacin,1682187.5,3364
2025-11-01,PB,Punjab,small_ruminants,oxy,Oxytetracycline,4316671.3,2158
2025-11-01,PB,Punjab,small_ruminants,amox,Amoxicillin,2372584.5,1582
2025-11-01,PB,Punjab,small_ruminants,enro,Enrofloxacin,860008.5,1720
2025-11-01,KA,Karnataka,dairy,oxy,Oxytetracycline,7111883.0,3556
2025-11-01,KA,Karnataka,dairy,amox,Amoxicillin,4056529.6,2704
2025-11-01,KA,Karnataka,dairy,enro,Enrofloxacin,1976301.4,3953
2025-11-01,KA,Karnataka,poultry,oxy,Oxytetracycline,5677314.1,2839
2025-11-01,KA,Karnataka,poultry,amox,Amoxicillin,3486322.6,2324
2025-11-01,KA,Karnataka,poultry,enro,Enrofloxacin,1101925.4,2204
2025-11-01,KA,Karnataka,small_ruminants,oxy,Oxytetracycline,3090855.0,1545
2025-11-01,KA,Karnataka,small_ruminants,amox,Amoxicillin,1698785.3,1133
2025-11-01,KA,Karnataka,small_ruminants,enro,Enrofloxacin,486335.5,973
2025-12-01,MH,Maharashtra,dairy,oxy,Oxytetracycline,15286168.8,7643
2025-12-01,MH,Maharashtra,dairy,amox,Amoxicillin,8470021.2,5647
2025-12-01,MH,Maharashtra,dairy,enro,Enrofloxacin,2931925.4,5864
2025-12-01,MH,Maharashtra,poultry,oxy,Oxytetracycline,10240156.5,5120
2025-12-01,MH,Maharashtra,poultry,amox,Amoxicillin,7683759.3,5123
2025-12-01,MH,Maharashtra,poultry,enro,Enrofloxacin,2470636.2,4941
2025-12-01,MH,Maharashtra,small_ruminants,oxy,Oxytetracycline,7437560.1,3719
2025-12-01,MH,Maharashtra,small_ruminants,amox,Amoxicillin,4000818.8,2667
2025-12-01,MH,Maharashtra,small_ruminants,enro,Enrofloxacin,1515600.3,3031
2025-12-01,GJ,Gujarat,dairy,oxy,Oxytetracycline,11419010.3,5710
2025-12-01,GJ,Gujarat,dairy,amox,Amoxicillin,7679063.9,5119
2025-12-01,GJ,Gujarat,dairy,enro,Enrofloxacin,2839590.3,5679
2025-12-01,GJ,Gujarat,poultry,oxy,Oxytetracycline,7757810.5,3879
2025-12-01,GJ,Gujarat,poultry,amox,Amoxicillin,5054501.4,3370
2025-12-01,GJ,Gujarat,poultry,enro,Enrofloxacin,1834552.6,3669
2025-12-01,GJ,Gujarat,small_ruminants,oxy,Oxytetracycline,4406624.2,2203
2025-12-01,GJ,Gujarat,small_ruminants,amox,Amoxicillin,2406748.9,1604
2025-12-01,GJ,Gujarat,small_ruminants,enro,Enrofloxacin,866955.9,1734
2025-12-01,RJ,Rajasthan,dairy,oxy,Oxytetracycline,17331876.5,8666
2025-12-01,RJ,Rajasthan,dairy,amox,Amoxicillin,10367987.4,6912
2025-12-01,RJ,Rajasthan,dairy,enro,Enrofloxacin,3394243.3,6788
2025-12-01,RJ,Rajasthan,poultry,oxy,Oxytetracycline,11302167.7,5651
2025-12-01,RJ,Rajasthan,poultry,amox,Amoxicillin,6961787.5,4641
2025-12-01,RJ,Rajasthan,poultry,enro,Enrofloxacin,2567774.1,5136
2025-12-01,RJ,Rajasthan,small_ruminants,oxy,Oxytetracycline,7375327.1,3688
2025-12-01,RJ,Rajasthan,small_ruminants,amox,Amoxicillin,4206650.9,2804
2025-12-01,RJ,Rajasthan,small_ruminants,enro,Enrofloxacin,1232555.3,2465
2025-12-01,PB,Punjab,dairy,oxy,Oxytetracycline,13176000.8,6588
2025-12-01,PB,Punjab,dairy,amox,Amoxicillin,6197797.8,4132
2025-12-01,PB,Punjab,dairy,enro,Enrofloxacin,2610393.0,5221
2025-12-01,PB,Punjab,poultry,oxy,Oxytetracycline,7448244.3,3724
2025-12-01,PB,Punjab,poultry,amox,Amoxicillin,4116776.7,2745
2025-12-01,PB,Punjab,poultry,enro,Enrofloxacin,1270150.0,2540
2025-12-01,PB,Punjab,small_ruminants,oxy,Oxytetracycline,4118277.4,2059
2025-12-01,PB,Punjab,small_ruminants,amox,Amoxicillin,2052722.1,1368
2025-12-01,PB,Punjab,small_ruminants,enro,Enrofloxacin,963093.9,1926
2025-12-01,KA,Karnataka,dairy,oxy,Oxytetracycline,9371389.2,4686
2025-12-01,KA,Karnataka,dairy,amox,Amoxicillin,4338271.7,2892
2025-12-01,KA,Karnataka,dairy,enro,Enrofloxacin,1745170.3,3490
2025-12-01,KA,Karnataka,poultry,oxy,Oxytetracycline,4950759.8,2475
2025-12-01,KA,Karnataka,poultry,amox,Amoxicillin,2897989.4,1932
2025-12-01,KA,Karnataka,poultry,enro,Enrofloxacin,1197342.1,2395
2025-12-01,KA,Karnataka,small_ruminants,oxy,Oxytetracycline,3011752.4,1506
2025-12-01,KA,Karnataka,small_ruminants,amox,Amoxicillin,2056184.0,1371
2025-12-01,KA,Karnataka,small_ruminants,enro,Enrofloxacin,599068.3,1198
2026-01-01,MH,Maharashtra,dairy,oxy,Oxytetracycline,22900882.2,11450
2026-01-01,MH,Maharashtra,dairy,amox,Amoxicillin,12237686.4,8158
2026-01-01,MH,Maharashtra,dairy,enro,Enrofloxacin,4759849.9,9520
2026-01-01,MH,Maharashtra,poultry,oxy,Oxytetracycline,11592589.7,5796
2026-01-01,MH,Maharashtra,poultry,amox,Amoxicillin,7029001.6,4686
2026-01-01,MH,Maharashtra,poultry,enro,Enrofloxacin,2540131.4,5080
2026-01-01,MH,Maharashtra,small_ruminants,oxy,Oxytetracycline,6214481.7,3107
2026-01-01,MH,Maharashtra,small_ruminants,amox,Amoxicillin,4208894.0,2806
2026-01-01,MH,Maharashtra,small_ruminants,enro,Enrofloxacin,1529452.1,3059
2026-01-01,GJ,Gujarat,dairy,oxy,Oxytetracycline,15590322.6,7795
2026-01-01,GJ,Gujarat,dairy,amox,Amoxicillin,9848530.7,6566
2026-01-01,GJ,Gujarat,dairy,enro,Enrofloxacin,3523833.5,7048
2026-01-01,GJ,Gujarat,poultry,oxy,Oxytetracycline,8256172.2,4128
2026-01-01,GJ,Gujarat,poultry,amox,Amoxicillin,5161174.4,3441
2026-01-01,GJ,Gujarat,poultry,enro,Enrofloxacin,1682027.0,3364
2026-01-01,GJ,Gujarat,small_ruminants,oxy,Oxytetracycline,4804667.3,2402
2026-01-01,GJ,Gujarat,small_ruminants,amox,Amoxicillin,2613702.1,1742
2026-01-01,GJ,Gujarat,small_ruminants,enro,Enrofloxacin,1164877.7,2330
2026-01-01,RJ,Rajasthan,dairy,oxy,Oxytetracycline,20926644.6,10463
2026-01-01,RJ,Rajasthan,dairy,amox,Amoxicillin,11516744.7,7678
2026-01-01,RJ,Rajasthan,dairy,enro,Enrofloxacin,4814151.5,9628
2026-01-01,RJ,Rajasthan,poultry,oxy,Oxytetracycline,9214559.8,4607
2026-01-01,RJ,Rajasthan,poultry,amox,Amoxicillin,5480109.3,3653
2026-01-01,RJ,Rajasthan,poultry,enro,Enrofloxacin,2706249.0,5412
2026-01-01,RJ,Rajasthan,small_ruminants,oxy,Oxytetracycline,6616675.8,3308
2026-01-01,RJ,Rajasthan,small_ruminants,amox,Amoxicillin,3930818.2,2621
2026-01-01,RJ,Rajasthan,small_ruminants,enro,Enrofloxacin,1215026.2,2430
2026-01-01,PB,Punjab,dairy,oxy,Oxytetracycline,13184176.9,6592
2026-01-01,PB,Punjab,dairy,amox,Amoxicillin,9183549.0,6122
2026-01-01,PB,Punjab,dairy,enro,Enrofloxacin,2971227.2,5942
2026-01-01,PB,Punjab,poultry,oxy,Oxytetracycline,7833101.8,3917
2026-01-01,PB,Punjab,poultry,amox,Amoxicillin,4263490.5,2842
2026-01-01,PB,Punjab,poultry,enro,Enrofloxacin,1536805.4,3074
2026-01-01,PB,Punjab,small_ruminants,oxy,Oxytetracycline,3387809.8,1694
2026-01-01,PB,Punjab,small_ruminants,amox,Amoxicillin,2556151.5,1704
2026-01-01,PB,Punjab,small_ruminants,enro,Enrofloxacin,969674.1,1939
2026-01-01,KA,Karnataka,dairy,oxy,Oxytetracycline,8026426.4,4013
2026-01-01,KA,Karnataka,dairy,amox,Amoxicillin,5140834.0,3427
2026-01-01,KA,Karnataka,dairy,enro,Enrofloxacin,1737494.5,3475
2026-01-01,KA,Karnataka,poultry,oxy,Oxytetracycline,5017156.4,2509
2026-01-01,KA,Karnataka,poultry,amox,Amoxicillin,3225753.7,2151
2026-01-01,KA,Karnataka,poultry,enro,Enrofloxacin,906551.5,1813
2026-01-01,KA,Karnataka,small_ruminants,oxy,Oxytetracycline,3293906.0,1647
2026-01-01,KA,Karnataka,small_ruminants,amox,Amoxicillin,1928206.6,1285
2026-01-01,KA,Karnataka,small_ruminants,enro,Enrofloxacin,623934.4,1248
2026-02-01,MH,Maharashtra,dairy,oxy,Oxytetracycline,17708617.2,8854
2026-02-01,MH,Maharashtra,dairy,amox,Amoxicillin,12316798.0,8211
2026-02-01,MH,Maharashtra,dairy,enro,Enrofloxacin,5560027.7,11120
2026-02-01,MH,Maharashtra,poultry,oxy,Oxytetracycline,9132690.1,4566
2026-02-01,MH,Maharashtra,poultry,amox,Amoxicillin,7090134.0,4727
